FULL NAME,GAME_ID,TEAM_ABBRV,CONF,DIVISION,SHOT_CAT,prediction,shot_pt,prob_made,xP,pts
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,0,0,3,0.395780262,1.187340785,0
Daniel Gafford,22101077,WAS,East,Southeast,0,1,2,0.590194408,1.180388816,0
Jalen Green,22101077,HOU,West,Southwest,0,0,3,0.345038605,1.035115816,0
Eric Gordon,22101077,HOU,West,Southwest,0,0,3,0.396805291,1.190415872,0
Kevin Porter Jr.,22101077,HOU,West,Southwest,1,0,2,0.406339076,0.812678151,2
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,1,0,2,0.422165289,0.844330578,2
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,0,0,3,0.395780262,1.187340785,0
Jae'Sean Tate,22101077,HOU,West,Southwest,1,1,2,0.760459176,1.520918351,2
Jae'Sean Tate,22101077,HOU,West,Southwest,0,1,2,0.608810487,1.217620973,0
Jalen Green,22101077,HOU,West,Southwest,1,0,2,0.411825004,0.823650008,2
Raul Neto,22101077,WAS,East,Southeast,0,0,2,0.395497904,0.790995807,0
Jalen Green,22101077,HOU,West,Southwest,1,0,3,0.335310558,1.005931673,3
Jae'Sean Tate,22101077,HOU,West,Southwest,0,1,2,0.608810487,1.217620973,0
Christian Wood,22101077,HOU,West,Southwest,0,0,3,0.343284933,1.0298548,0
Jalen Green,22101077,HOU,West,Southwest,0,0,3,0.379770923,1.13931277,0
Christian Wood,22101077,HOU,West,Southwest,1,1,2,0.823098222,1.646196443,2
Christian Wood,22101077,HOU,West,Southwest,0,0,2,0.407760194,0.815520388,0
Jalen Green,22101077,HOU,West,Southwest,1,0,3,0.43416889,1.302506671,3
Corey Kispert,22101077,WAS,East,Southeast,0,0,3,0.341110144,1.023330431,0
Raul Neto,22101077,WAS,East,Southeast,0,0,3,0.329218463,0.987655389,0
Christian Wood,22101077,HOU,West,Southwest,0,1,2,0.524430629,1.048861258,0
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.343284933,1.0298548,3
Eric Gordon,22101077,HOU,West,Southwest,1,0,3,0.380944561,1.142833684,3
Corey Kispert,22101077,WAS,East,Southeast,1,0,3,0.341110144,1.023330431,3
Jae'Sean Tate,22101077,HOU,West,Southwest,1,0,2,0.443984929,0.887969857,2
Corey Kispert,22101077,WAS,East,Southeast,0,0,3,0.381681448,1.145044345,0
Kevin Porter Jr.,22101077,HOU,West,Southwest,1,1,2,0.676696864,1.353393728,2
Jalen Green,22101077,HOU,West,Southwest,0,0,3,0.335310558,1.005931673,0
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,0,0,3,0.347920059,1.043760176,0
Christian Wood,22101077,HOU,West,Southwest,1,1,2,0.869792607,1.739585214,2
Raul Neto,22101077,WAS,East,Southeast,1,0,2,0.392535456,0.785070913,2
Jae'Sean Tate,22101077,HOU,West,Southwest,0,0,3,0.335264641,1.005793923,0
Christian Wood,22101077,HOU,West,Southwest,1,1,2,0.677347787,1.354695575,2
Eric Gordon,22101077,HOU,West,Southwest,1,0,3,0.380944561,1.142833684,3
Raul Neto,22101077,WAS,East,Southeast,0,0,2,0.385387639,0.770775278,0
Christian Wood,22101077,HOU,West,Southwest,1,1,2,0.923152153,1.846304305,2
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,1,1,2,0.681810546,1.363621092,2
Corey Kispert,22101077,WAS,East,Southeast,0,0,3,0.446610292,1.339830877,0
Kevin Porter Jr.,22101077,HOU,West,Southwest,0,0,2,0.465290649,0.930581298,0
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.35572376,1.067171279,3
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.345853534,1.037560601,3
Alperen Sengun,22101077,HOU,West,Southwest,0,0,3,0.370389793,1.111169378,0
Deni Avdija,22101077,WAS,East,Southeast,0,0,3,0.360231263,1.080693788,0
Kevin Porter Jr.,22101077,HOU,West,Southwest,0,0,3,0.353891033,1.061673098,0
Deni Avdija,22101077,WAS,East,Southeast,0,0,3,0.314432789,0.943298368,0
Alperen Sengun,22101077,HOU,West,Southwest,0,1,2,0.634992332,1.269984664,0
Garrison Mathews,22101077,HOU,West,Southwest,0,0,3,0.355630514,1.066891543,0
Jalen Green,22101077,HOU,West,Southwest,1,1,2,0.756207943,1.512415887,2
Deni Avdija,22101077,WAS,East,Southeast,0,0,2,0.491754155,0.98350831,0
Jalen Green,22101077,HOU,West,Southwest,1,1,2,0.948030008,1.896060017,2
Jalen Green,22101077,HOU,West,Southwest,0,0,2,0.416089439,0.832178878,0
Garrison Mathews,22101077,HOU,West,Southwest,1,0,3,0.355630514,1.066891543,3
Jalen Green,22101077,HOU,West,Southwest,1,0,3,0.330114636,0.990343909,3
Jalen Green,22101077,HOU,West,Southwest,0,0,3,0.350346575,1.051039725,0
Deni Avdija,22101077,WAS,East,Southeast,0,0,3,0.316889678,0.950669034,0
Deni Avdija,22101077,WAS,East,Southeast,0,0,2,0.341644868,0.683289735,0
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,1,0,2,0.428252587,0.856505175,2
Kevin Porter Jr.,22101077,HOU,West,Southwest,0,0,2,0.44370824,0.88741648,0
Kevin Porter Jr.,22101077,HOU,West,Southwest,1,1,2,0.866760173,1.733520347,2
Alperen Sengun,22101077,HOU,West,Southwest,1,0,3,0.310747077,0.932241231,3
Raul Neto,22101077,WAS,East,Southeast,0,0,3,0.326567243,0.979701728,0
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.343284933,1.0298548,3
Corey Kispert,22101077,WAS,East,Southeast,1,0,3,0.341110144,1.023330431,3
Kevin Porter Jr.,22101077,HOU,West,Southwest,0,1,2,0.674672346,1.349344691,0
Raul Neto,22101077,WAS,East,Southeast,0,0,2,0.407660488,0.815320976,0
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.358485681,1.075457043,3
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,1,1,2,0.529539409,1.059078819,2
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.343284933,1.0298548,3
Christian Wood,22101077,HOU,West,Southwest,1,1,2,0.524430629,1.048861258,2
Christian Wood,22101077,HOU,West,Southwest,1,0,3,0.358485681,1.075457043,3
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,0,0,3,0.347920059,1.043760176,0
Eric Gordon,22101077,HOU,West,Southwest,1,0,3,0.37544092,1.126322759,3
Kentavious Caldwell-Pope,22101077,WAS,East,Southeast,0,1,2,0.545077192,1.090154384,0
Christian Wood,22101077,HOU,West,Southwest,0,1,2,0.614451729,1.228903457,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,1,2,0.534869881,1.069739763,2
Darius Bazley,22101078,OKC,West,Northwest,0,0,3,0.308333231,0.924999694,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,2,0.423638905,0.847277809,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.425524119,0.851048238,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.353762535,1.061287606,0
Grant Williams,22101078,BOS,East,Atlantic,1,1,2,0.581799512,1.163599023,2
Tre Mann,22101078,OKC,West,Northwest,0,0,2,0.375564167,0.751128334,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,3,0.341208298,1.023624894,3
Grant Williams,22101078,BOS,East,Atlantic,1,0,3,0.431995666,1.295986998,3
Aaron Wiggins,22101078,OKC,West,Northwest,1,0,2,0.425205694,0.850411387,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,1,2,0.661300528,1.322601057,0
Grant Williams,22101078,BOS,East,Atlantic,1,1,2,0.785364217,1.570728433,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.331948614,0.663897229,0
Tre Mann,22101078,OKC,West,Northwest,0,0,2,0.313547535,0.627095069,0
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.467519265,0.93503853,2
Grant Williams,22101078,BOS,East,Atlantic,0,0,3,0.427631273,1.28289382,0
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.365652616,0.731305233,2
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.317468641,0.952405924,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.486109711,0.972219423,0
Grant Williams,22101078,BOS,East,Atlantic,1,1,2,0.934369221,1.868738441,2
Tre Mann,22101078,OKC,West,Northwest,0,0,2,0.39790815,0.795816299,0
Grant Williams,22101078,BOS,East,Atlantic,0,1,2,0.785364217,1.570728433,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,1,2,0.820763476,1.641526953,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.331948614,0.663897229,2
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,3,0.342253454,1.026760361,3
Darius Bazley,22101078,OKC,West,Northwest,0,0,2,0.487651753,0.975303506,0
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,3,0.363243605,1.089730816,3
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.304474623,0.608949247,2
Darius Bazley,22101078,OKC,West,Northwest,0,0,2,0.487651753,0.975303506,0
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.357847869,1.073543606,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.493214807,0.986429614,2
Al Horford,22101078,BOS,East,Atlantic,0,0,3,0.358553724,1.075661171,0
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,3,0.376145687,1.128437061,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,1,2,0.672849477,1.345698954,0
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,3,0.404829982,1.214489947,3
Grant Williams,22101078,BOS,East,Atlantic,0,0,3,0.431995666,1.295986998,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,3,0.341228476,1.023685429,3
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.304474623,0.608949247,2
Grant Williams,22101078,BOS,East,Atlantic,0,0,2,0.493530362,0.987060724,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.341208298,1.023624894,0
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.363243605,1.089730816,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,1,2,0.519290929,1.038581858,2
Darius Bazley,22101078,OKC,West,Northwest,0,0,3,0.356456548,1.069369643,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,3,0.362550849,1.087652548,3
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,3,0.33596718,1.007901539,3
Theo Maledon,22101078,OKC,West,Northwest,0,0,2,0.488076138,0.976152276,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.33596718,1.007901539,0
Grant Williams,22101078,BOS,East,Atlantic,0,0,2,0.375424217,0.750848433,0
Aaron Wiggins,22101078,OKC,West,Northwest,0,0,3,0.329232006,0.987696017,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,2,0.448312547,0.896625094,2
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,2,0.332959806,0.665919611,0
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,2,0.460964912,0.921929825,0
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.322561361,0.967684083,3
Jaylen Brown,22101078,BOS,East,Atlantic,1,1,2,0.520450633,1.040901265,2
Aaron Wiggins,22101078,OKC,West,Northwest,0,0,2,0.414678282,0.829356565,0
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.362139049,1.086417148,3
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,2,0.394236167,0.788472334,0
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.343345428,1.030036283,3
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,2,0.353686473,0.707372946,2
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.332104335,0.996313005,3
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.409128006,1.227384018,0
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.344935916,1.034807749,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.331948614,0.663897229,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,1,2,0.701998877,1.403997753,2
Aaron Wiggins,22101078,OKC,West,Northwest,1,0,2,0.485610292,0.971220584,2
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.401690222,0.803380445,2
Jayson Tatum,22101078,BOS,East,Atlantic,1,1,2,0.519290929,1.038581858,2
Jaylen Brown,22101078,BOS,East,Atlantic,0,1,2,0.536025581,1.072051162,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.331948614,0.663897229,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,1,2,0.649196786,1.298393572,2
Tre Mann,22101078,OKC,West,Northwest,1,0,3,0.340785751,1.022357252,3
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.341208298,1.023624894,0
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.313547535,0.627095069,2
Grant Williams,22101078,BOS,East,Atlantic,1,0,2,0.45397896,0.907957919,2
Grant Williams,22101078,BOS,East,Atlantic,1,0,2,0.37437598,0.748751961,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.415478855,0.83095771,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.33596718,1.007901539,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.47389984,0.947799679,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,3,0.357180241,1.071540724,3
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,2,0.332959806,0.665919611,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,1,2,0.820092203,1.640184405,2
Tre Mann,22101078,OKC,West,Northwest,0,0,3,0.332104335,0.996313005,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,2,0.331928708,0.663857417,2
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.304474623,0.608949247,2
Grant Williams,22101078,BOS,East,Atlantic,1,1,2,0.565419743,1.130839485,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,0,2,0.418243611,0.836487223,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,2,0.331967117,0.663934234,2
Tre Mann,22101078,OKC,West,Northwest,0,0,3,0.334778161,1.004334483,0
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,2,0.331967117,0.663934234,0
Darius Bazley,22101078,OKC,West,Northwest,1,0,2,0.44169733,0.883394659,2
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,2,0.331928708,0.663857417,2
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.357847869,1.073543606,0
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,3,0.381784512,1.145353537,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.331948614,0.663897229,2
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.363243605,1.089730816,0
Aaron Wiggins,22101078,OKC,West,Northwest,1,0,2,0.324253988,0.648507976,2
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,3,0.358227079,1.074681237,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,0,1,2,0.519313337,1.038626674,0
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,3,0.358227079,1.074681237,3
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,2,0.482704004,0.965408008,0
Aaron Wiggins,22101078,OKC,West,Northwest,1,0,2,0.465551209,0.931102418,2
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,3,0.360617051,1.081851154,3
Payton Pritchard,22101078,BOS,East,Atlantic,1,0,3,0.357847869,1.073543606,3
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.313547535,0.627095069,2
Jayson Tatum,22101078,BOS,East,Atlantic,1,0,3,0.359926473,1.079779419,3
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.465112646,0.930225292,2
Jaylen Brown,22101078,BOS,East,Atlantic,0,1,2,0.678055934,1.356111869,0
Theo Maledon,22101078,OKC,West,Northwest,0,0,3,0.308695587,0.92608676,0
Theo Maledon,22101078,OKC,West,Northwest,1,0,3,0.308695587,0.92608676,3
Payton Pritchard,22101078,BOS,East,Atlantic,0,0,3,0.357847869,1.073543606,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,0,3,0.33596718,1.007901539,0
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.313547535,0.627095069,2
Grant Williams,22101078,BOS,East,Atlantic,0,1,2,0.565419743,1.130839485,0
Tre Mann,22101078,OKC,West,Northwest,0,0,3,0.317468641,0.952405924,0
Jayson Tatum,22101078,BOS,East,Atlantic,0,1,2,0.519290929,1.038581858,0
Darius Bazley,22101078,OKC,West,Northwest,0,0,3,0.308333231,0.924999694,0
Tre Mann,22101078,OKC,West,Northwest,0,0,3,0.322561361,0.967684083,0
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,3,0.382881722,1.148645166,0
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,3,0.35638758,1.069162741,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,1,2,0.948198083,1.896396166,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.486109711,0.972219423,2
Jaylen Brown,22101078,BOS,East,Atlantic,1,1,2,0.948421429,1.896842859,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,3,0.362571595,1.087714786,3
Grant Williams,22101078,BOS,East,Atlantic,0,0,3,0.427631273,1.28289382,0
Darius Bazley,22101078,OKC,West,Northwest,1,1,2,0.687783652,1.375567305,2
Darius Bazley,22101078,OKC,West,Northwest,1,0,3,0.356456548,1.069369643,3
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,1,2,0.661300528,1.322601057,2
Jaylen Brown,22101078,BOS,East,Atlantic,1,0,2,0.469138426,0.938276852,2
Shai Gilgeous-Alexander,22101078,OKC,West,Northwest,1,0,2,0.330957444,0.661914889,2
Tre Mann,22101078,OKC,West,Northwest,1,0,2,0.313547535,0.627095069,2
Jaylen Brown,22101078,BOS,East,Atlantic,0,0,3,0.342253454,1.026760361,0
Tre Mann,22101078,OKC,West,Northwest,0,0,3,0.388248879,1.164746636,0
D'Angelo Russell,22101079,MIN,West,Northwest,1,0,2,0.3793028,0.7586056,2
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.898337034,1.796674068,2
Patrick Beverley,22101079,MIN,West,Northwest,1,0,2,0.405113259,0.810226519,2
D'Angelo Russell,22101079,MIN,West,Northwest,0,0,2,0.46643388,0.932867759,0
Jalen Brunson,22101079,DAL,West,Southwest,0,1,2,0.528687831,1.057375662,0
D'Angelo Russell,22101079,MIN,West,Northwest,1,0,3,0.330015813,0.99004744,3
Reggie Bullock,22101079,DAL,West,Southwest,1,0,3,0.327367287,0.982101861,3
Karl-Anthony Towns,22101079,MIN,West,Northwest,0,1,2,0.551740674,1.103481348,0
Reggie Bullock,22101079,DAL,West,Southwest,1,0,3,0.374021898,1.122065695,3
Anthony Edwards,22101079,MIN,West,Northwest,0,0,2,0.410860348,0.821720697,0
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.713249462,1.426498924,2
Anthony Edwards,22101079,MIN,West,Northwest,0,0,2,0.399254696,0.798509392,0
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.871817238,1.743634476,2
Karl-Anthony Towns,22101079,MIN,West,Northwest,0,0,2,0.454175965,0.908351931,0
Luka Doncic,22101079,DAL,West,Southwest,0,0,2,0.427595543,0.855191086,0
Reggie Bullock,22101079,DAL,West,Southwest,0,0,3,0.324723757,0.974171272,0
Karl-Anthony Towns,22101079,MIN,West,Northwest,1,1,2,0.550634156,1.101268311,2
Karl-Anthony Towns,22101079,MIN,West,Northwest,0,0,3,0.365675595,1.097026785,0
Jalen Brunson,22101079,DAL,West,Southwest,0,0,2,0.404528231,0.809056462,0
D'Angelo Russell,22101079,MIN,West,Northwest,1,0,3,0.344937615,1.034812845,3
D'Angelo Russell,22101079,MIN,West,Northwest,0,0,3,0.293075786,0.879227358,0
Reggie Bullock,22101079,DAL,West,Southwest,0,0,3,0.369861821,1.109585464,0
Jarred Vanderbilt,22101079,MIN,West,Northwest,0,1,2,0.503296419,1.006592839,0
Jalen Brunson,22101079,DAL,West,Southwest,1,0,3,0.347145037,1.041435111,3
Karl-Anthony Towns,22101079,MIN,West,Northwest,1,0,2,0.427072909,0.854145818,2
Dorian Finney-Smith,22101079,DAL,West,Southwest,0,0,3,0.408842382,1.226527145,0
Jarred Vanderbilt,22101079,MIN,West,Northwest,1,1,2,0.952240118,1.904480235,2
D'Angelo Russell,22101079,MIN,West,Northwest,1,1,2,0.512598983,1.025197966,2
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.77148887,1.54297774,2
Taurean Prince,22101079,MIN,West,Northwest,0,0,3,0.399142495,1.197427486,0
Malik Beasley,22101079,MIN,West,Northwest,0,0,3,0.333510207,1.00053062,0
Maxi Kleber,22101079,DAL,West,Southwest,0,0,3,0.312659501,0.937978504,0
Anthony Edwards,22101079,MIN,West,Northwest,0,0,3,0.340427704,1.021283113,0
Karl-Anthony Towns,22101079,MIN,West,Northwest,1,1,2,0.954242001,1.908484002,2
Maxi Kleber,22101079,DAL,West,Southwest,0,0,3,0.315250668,0.945752004,0
Taurean Prince,22101079,MIN,West,Northwest,1,0,3,0.399142495,1.197427486,3
Luka Doncic,22101079,DAL,West,Southwest,0,0,3,0.35177821,1.055334629,0
Taurean Prince,22101079,MIN,West,Northwest,0,0,2,0.413051088,0.826102177,0
Taurean Prince,22101079,MIN,West,Northwest,1,0,2,0.450622645,0.90124529,2
Josh Green,22101079,DAL,West,Southwest,0,0,3,0.393510707,1.180532121,0
Jaylen Nowell,22101079,MIN,West,Northwest,1,0,2,0.427616848,0.855233696,2
Jordan McLaughlin,22101079,MIN,West,Northwest,0,0,3,0.335108058,1.005324175,0
Josh Green,22101079,DAL,West,Southwest,0,0,2,0.403063993,0.806127987,0
Josh Green,22101079,DAL,West,Southwest,1,1,2,0.668320512,1.336641024,2
Malik Beasley,22101079,MIN,West,Northwest,0,0,3,0.379183806,1.137551417,0
Jaylen Nowell,22101079,MIN,West,Northwest,0,0,3,0.367165013,1.101495038,0
Naz Reid,22101079,MIN,West,Northwest,1,1,2,0.947445494,1.894890988,2
Maxi Kleber,22101079,DAL,West,Southwest,0,0,2,0.387014701,0.774029402,0
Jordan McLaughlin,22101079,MIN,West,Northwest,0,0,2,0.494936211,0.989872422,0
Josh Green,22101079,DAL,West,Southwest,0,1,2,0.668320512,1.336641024,0
Reggie Bullock,22101079,DAL,West,Southwest,0,0,3,0.369861821,1.109585464,0
Jaylen Nowell,22101079,MIN,West,Northwest,0,0,2,0.421056249,0.842112498,0
D'Angelo Russell,22101079,MIN,West,Northwest,0,1,2,0.603164991,1.206329981,0
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.592203821,1.184407641,2
Taurean Prince,22101079,MIN,West,Northwest,1,0,3,0.352429586,1.057288757,3
Jalen Brunson,22101079,DAL,West,Southwest,1,0,2,0.42169823,0.843396459,2
Naz Reid,22101079,MIN,West,Northwest,0,0,3,0.332600657,0.997801972,0
D'Angelo Russell,22101079,MIN,West,Northwest,0,0,3,0.37966566,1.13899698,0
D'Angelo Russell,22101079,MIN,West,Northwest,0,0,2,0.405227394,0.810454789,0
Dwight Powell,22101079,DAL,West,Southwest,1,1,2,0.874908221,1.749816442,2
Naz Reid,22101079,MIN,West,Northwest,1,0,3,0.378220382,1.134661145,3
Luka Doncic,22101079,DAL,West,Southwest,1,1,2,0.661261304,1.322522608,2
D'Angelo Russell,22101079,MIN,West,Northwest,1,1,2,0.655252861,1.310505722,2
Dorian Finney-Smith,22101079,DAL,West,Southwest,1,0,3,0.362970336,1.088911009,3
Anthony Edwards,22101079,MIN,West,Northwest,1,0,3,0.352818621,1.058455864,3
Maxi Kleber,22101079,DAL,West,Southwest,0,0,3,0.357007174,1.071021521,0
Malik Beasley,22101079,MIN,West,Northwest,1,0,3,0.383384941,1.150154822,3
Reggie Bullock,22101079,DAL,West,Southwest,1,0,3,0.369861821,1.109585464,3
Patrick Beverley,22101079,MIN,West,Northwest,0,1,2,0.701624304,1.403248608,0
Taurean Prince,22101079,MIN,West,Northwest,0,0,2,0.443422141,0.886844282,0
Taurean Prince,22101079,MIN,West,Northwest,0,1,2,0.538200223,1.076400446,0
Dorian Finney-Smith,22101079,DAL,West,Southwest,1,1,2,0.682313588,1.364627175,2
Taurean Prince,22101079,MIN,West,Northwest,1,1,2,0.500135641,1.000271281,2
Luka Doncic,22101079,DAL,West,Southwest,1,0,3,0.367144787,1.101434361,3
Taurean Prince,22101079,MIN,West,Northwest,1,0,3,0.399142495,1.197427486,3
Luka Doncic,22101079,DAL,West,Southwest,0,0,2,0.446940301,0.893880603,0
Luka Doncic,22101079,DAL,West,Southwest,0,0,3,0.35177821,1.055334629,0
Jalen Brunson,22101079,DAL,West,Southwest,1,1,2,0.528687831,1.057375662,2
Luka Doncic,22101079,DAL,West,Southwest,0,0,3,0.364354043,1.093062128,0
Patrick Beverley,22101079,MIN,West,Northwest,0,0,3,0.322423521,0.967270562,0
